fonte_de_recursos,valor_despesas,indice_despesas,nome_despesas
001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,54365456.86,33903919,LOCACAO DE MAQUINAS E EQUIPAMENTOS DIVERSOS
001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,150595.0,33903920,INSTAL.MANUT.DE EQUIP.DE INFORM TRANSF88
001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,6773999.13,33903921,SERVICOS DE COMUNICACAO DE DADOS
001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,901899.31,33903922,LOC.MAQ.REPROGAFICAS C/MAO DE OBRA
001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,379726.74,33903923,DESP.MIUDAS E DE PRONTO PGTO.SEV.MIL.SEG.PES
001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,4087010.61,33903924,SERV.FORNECIM.E DISTRIB.DE CESTA BASICA
001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,24535613.72,33903925,SERVICOS DE CORREIOS
001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,436080.21,33903926,PUBLICIDADE LEGAL
001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,27155544.17,33903927,GERENCIAMENTO DE ABASTECIMENTO DE COMBUSTIVE
001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,106082510.34,33903928,SERVICOS DE PUBLICIDADE INSTITUCIONAL
001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,51697284.0,33903929,SERVICOS DE PUBLICIDADE DE UTILIDADE PUBLICA
001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,82500.0,33903930,DESP.RELACIO.SOLUCAO DE DISPUTAS CONTRATUAIS
001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,30996388.53,33903931,SERVICOS DE APOIO AO ENSINO
001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,189104780.86,33903932,CONSER.E REPARO DE TRENS P/TRANSP.FERROVIARI
001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,4273864.89,33903936,"DEDETIZACAO,DESINSETIZACAO E DESRATIZACAO"
001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,31947918.4,33903940,FRETES E TRANSPORTES
001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,61973132.37,33903941,SERVICO DE LAVANDERIA
001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,1934104.65,33903942,SEGURO DE VIDA
001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,11007010.62,33903943,"ASSIN.DE JORNAIS,PERIODICOS E CLIPAGEM"
001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,3001115.81,33903944,SEGURO DE VEICULO
001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,6942281.97,33903945,OUTROS SEGUROS
001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,563467072.65,33903946,"SERVICOS MEDICOS,HOSPITALARES E ODONTOLOGICO"
001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,33486324.26,33903949,ESTAGIARIOS CONTRATADOS POR INSTITUICOES
001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,3895051.28,33903950,SERVICOS DE MONITORIA
001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,1006824.86,33903951,CARGA DESCARGA EMPAC.PESAGEM DIST.LOG.ARMAZE
001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,1690257.55,33903952,PROJ.PESQ.LEVANTAM.PROSP.E ANALISE DE DADOS
001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,2450324.15,33903953,"PROJ.OU PESQ.DE CIENCIA,TECNOLOGIA E INOVACA"
001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,176776.14,33903954,"CONGRESSOS,SEMINARIOS,SIMPOSIOS E CONGENERES"
001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,122290.38,33903955,INSCRICOES EM EVENTOS DIVERSOS
001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,2178290.09,33903956,ALIMEN.HOSPED.P/EVENTOS PROG.PELA INSTITUICA
001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,5484067.27,33903957,SERVICOS/APRESENTACOES ARTISTICAS E CULTURAI
001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,15155464.43,33903958,"AUDIO,VIDEO,FOTO E PROJECAO"
001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,546429.08,33903959,SERVICOS DE SOCORRO E SALVAMENTO
001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,209599.16,33903960,REALIZACAO DE CONCURSO PUBLICO
001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,4429027.66,33903961,CONTRATACAO DE CURSOS PARA SERVIDOR PUBLICO
001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,11762873.78,33903962,CONTR.CURSOS INCL.QUALIF.PROFIS.EXT.SERV.PUB
001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,2072470.04,33903963,"INSTAL.REPAR.MANUT.DIVI,PORTAS,CORT,PERS.AFI"
001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,7772197.6,33903964,CRECHE
001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,9499385.02,33903965,"SERVICOS DE COPA, COPEIRAGEM"
001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,3678843.25,33903966,COLETA DE LIXO HOSPITALAR_E DE LABORATORIO
001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,31598465.06,33903967,SERVICOS DECORRENTES DE DECISAO JUDICIAL
001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,13628115.13,33903968,ATENDIMENTO DOMICILIAR A SAUDE (HOME CARE)
001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,73201421.96,33903969,SERV.SOCORRISTA P/ATEND.MEDICO URGENTE
001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,96335878.57,33903970,FORNEC.ALIMENT.PREPARADA-HOSPITALAR
001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,195609899.85,33903972,FORNEC.ALIMENTACAO PREPARADA-CUSTODIADOS
001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,135948839.66,33903973,FORNEC.ALIMENTACAO PREPARADA-DEMAIS SERV.PUB
001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,5945548590.5,33903975,CONTRATOS DE GESTAO-LEI COMPL.846/98 ALT.POS
001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,918853.84,33903978,MANUTENCAO DE VIATURAS ESCOLTA DE CUSTODIADO
001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,265438598.6,33903979,CONSERVACAO E MANUTENCAO DE IMOVEIS
001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,240764554.4,33903980,CONSERV.MANUTENC.DE BENS MOVEIS E EQUIPAMENT
001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,233634383.7,33903981,REFORMAS DE IMOVEIS_INCL.INSTAL.HIDRA.E ELET
001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,182484543.0,33903982,CONSERV.ESTRADAS E OUTROS BENS DE DOM.PUBLIC
001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,65861520.59,33903983,SERVICOS GRAFICOS
001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,22511647.61,33903985,SERVICO DE MANUTENCAO DE VIATURAS POLICIAIS
001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,1646369.85,33903989,SERVICOS DE PREPARACAO DA ALIMENTACAO ESCOLA
001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,64220316.29,33903991,LOCACAO DE IMOVEIS
001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,35157240.52,33903992,DESPESAS MIUDAS E DE PRONTO PAGAMENTO
001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,825803.43,33903993,VERBA DE REPRESENTACAO
001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,4729942.41,33903994,OPERACOES POLICIAIS
001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,5365975.59,33903995,MANUTENCAO DE VIATURAS PELO REG.ADIANTAMENTO
001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,2530947193.01,33903999,OUTROS SERVICOS DE TERCEIROS
001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,48050996.05,33904007,MANUTENçãO DE SOFTWARE
001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,112089.1,33904008,LOCAçãO DE SOFTWARE
001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,18928516.78,33904009,DESENVOLVIMENTO DE SOFTWARE
001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,43309643.12,33904010,ATUALIZ.OU AQUIS.LICENçA E CESSãO DE SOFTWAR
001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,8292568.04,33904011,SUPORTE DE INFRAESTRUTURA
001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,14184051.97,33904012,SUPORTE A USUáRIOS DE TI
001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,26757754.37,33904013,HOSPEDAGEM DE SISTEMAS
001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,15670242.73,33904014,LOCAçãO DE EQUIPAMENTOS DE TI
001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,16870149.16,33904015,MANUTENçãO DE EQUIPAMENTOS DE TI
001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,39845053.58,33904016,COMUNICAçãO DE DADOS
001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,212749.74,33904017,ARMAZENAMENTO DE DADOS
001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,7545040.25,33904018,SALA COFRE
001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,1366620.21,33904019,SERVIçOS DE DIGITAçãO E PREPARAçãO DE DADOS
001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,3040952.49,33904020,SERVIçOS DE TELEFONIA DE VOZ SOBRE IP
001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,240679.0,33904021,SERVIçOS DE MENSAGERIA E COLABORAçãO
001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,23060.04,33904022,SERVIçOS DE IMPRESSãO DE ALTO VOLUME
001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,617775169.9,33904090,SERVIçOS DE TECNOLOGIA DA INFORMAçãO
001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,780000.0,33904111,CONTRIBUICOES CORRENTES A FUNDOS
001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,52446698.05,33904112,CONTRIBUICOES A EMPRESAS ESTATAIS
001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,176030.0,33904113,CONTRIBUICOES A AUTARQUIAS E FUNDACOES
001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,16981.77,33904114,OUTRAS CONTRIBUICOES
001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,8062501207.84,33904117,CONTRIBUICOES AO FUNDEB
001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,200000.0,33904501,EQUALIZACAO DE PRECOS
001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,277955203.95,33904601,AUXILIO - ALIMENTACAO
001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,1258691329.73,33904710,CONTRIBUICOES P/FORMACAO DO PASEP/PIS
001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,1636215.34,33904713,IPTU
001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,44.98,33904714,IMPOSTO DE RENDA
001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,6998435.37,33904716,PARCELAMENTO PASEP
001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,203234.84,33904718,TAXA DE LIMPEZA PUBLICA
001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,27904448.61,33904720,OUTRAS OBRIGACOES TRIBUTARIAS E CONTRIBUTIVA
001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,2181531.4,33904722,OUTRAS TAXAS
001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,114935118.33,33904801,AUXILIOS A PESSOAS FISICAS
001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,10100968.0,33904804,BOLSA-AUXILIO DA FRENTE DE TRABALHO
001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,154975.71,33904805,BOLSA-AUXILIO PROGR.QUALIFICACAO PROFISSIONA
001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,435722955.25,33904901,AUXILIO - TRANSPORTE
001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,47148560.48,33904903,AUX.P/DESLOCAMENTO EXTRAORDINáRIO-LC 1.320/1
001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,540564257.28,33905011,ENERGIA ELETRICA
001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,44264803.21,33905012,TELEFONIA FIXA
001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,658936925.04,33905013,AGUA E ESGOTOS
001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,21973669.54,33905014,GAS ENCANADO
001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,46206504.43,33905015,OUTROS SERVICOS DE UTILIDADE PUBLICA
001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,4004910.1,33905017,TELEFONIA MOVEL CELULAR
001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,9286185.45,33905919,PENSIONISTAS DA REVOLUçãO DE 1932
001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,2491988.0,33905920,PENSãO A HANSENIANO
001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,38137920.2,33905921,PENSãO JUDICIAL DE CARáTER INDENIZATóRIO
001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,4650231.37,33905922,PENSIONISTAS - CARTEIRAS EXTINTAS
001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,80575795.69,33905923,INATIVOS - CARTEIRAS EXTINTAS
001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,249490531.32,33905924,RESTIT.CONTR.§ 1º ART.5º LEI Nº16.877-2018
001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,113448086.7,33905925,RESTIT.CONTR.§ 1º ART.6º LEI Nº16.877-2018
001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,18889390.8,33909101,SENTENCAS JUDICIAIS
001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,874427.35,33909102,DESPESAS DECORRENTES DE ACOES JUDICIAIS
001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,2905855219.27,33909103,CREDITOS DE NATUREZA ALIMENTICIA
001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,916453564.77,33909105,OBRIGACOES DE PEQUENO VALOR
001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,175098.64,33909211,VALE-REFEICAO
001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,206502.75,33909212,ALIMENTACAO PREPARADA
001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,375133.14,33909213,GENEROS ALIMENTICIOS
001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,468646.31,33909214,LIMPEZA
001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,318386.09,33909215,VIGILANCIA
001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,7984694.46,33909216,ENERGIA ELETRICA
001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,1209089.92,33909217,TELEFONIA
001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,9789486.95,33909218,AGUA E ESGOTOS
001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,75577.77,33909219,GAS
001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,53744331.94,33909220,OUTRAS DESPESAS DE EXERCICIOS ANTERIORES
001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,12569923.63,33909221,DIARIAS
001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,23664.14,33909222,IMPOSTOS EM ATRASO
001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,324701991.21,33909301,INDENIZACOES E RESTITUICOES DIVERSAS
001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,8671598.38,33909308,RESSARCIMENTO ASSISTENCIA MEDICA/ODONTOLOGIC
001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,569191.47,33909309,RESSARCIMENTO DE AUXILIO PRE ESCOLAR
001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,88000.0,33909310,INDENIZACOES A PRESOS POLITICOS
001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,4867181.2,33909311,INDENIZ.ADMINIST.REPARACAO DE DANOS
001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,819022584.0,33909312,RESSARCIM.DE GRATUIDADES DE TRANSPORTE
001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,395578.49,33909313,AJUDA DE CUSTO-PESSOAL MILITAR
001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,1682538.61,33909315,AJUDA DE CUSTO-PESSOAL CIVIL
001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,528310.14,33909317,INDENIZACAO TERMOS DECR.40.177/95 E ALT.POST
001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,534901.24,33909320,CUSTEIO DILIGENCIAS DOS OFIC.DE JUSTICA
001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,7091090.95,33909321,ETAPAS PAGAS A SERVIDORES
001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,20531962.68,33909322,AUXILIO-ENC.GER.DE GAB. DEPUTADO E AUX.HOSPE
001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,96791.52,33909323,RESSARCI.DE TRANSP.P/LOCOMOCAO DE SERVIDORES
001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,502775.49,33909327,INDENIZ.A P.FISICA DECOR.DE DECISAO JUDICIAL
001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,1158928.54,33910801,OUTROS BENEFICIOS ASSIST.DO SERVIDOR/MILITAR
001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,1090955.0,33911401,DIáRIAS PESSOAL CIVIL
001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,154985857.15,33913002,MATERIAL DE CONSUMO
001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,1166120.34,33913348,PASSAGENS E DESPESAS COM LOCOMOCAO
001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,16800.0,33913502,SERVICOS DE CONSULTORIA
001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,51010.0,33913620,OUTROS SERVICOS DE TERC-PESSOA FISICA
001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,35637144.0,33913794,LIMPEZA E VIGILANCIA
001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,18975013.74,33913981,"REFORMAS DE IMóVEIS,INCLUS.INSTAL.HIDR.E ELE"
001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,95656341.2,33913990,OUTROS SERV.DE TERC. PESSOA JURIDICA
001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,101745407.59,33913996,TAXA DE ADMINISTRACAO A SAO PAULO PREV-SPPRE
001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,729724.0,33914090,SERVIçOS DE TECNOLOGIA DA INFORMAçãO
001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,22770430.11,33914301,SUBVENCOES SOCIAIS
001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,1022451.15,33914721,OBRIGACOES TRIBUTARIAS E CONTRIBUTIVAS
001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,879963.7,33914901,AUXíLIO - TRANSPORTE
001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,2802511.77,33915018,SERVICOS DE UTILIDADE PUBLICA
001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,44728.59,33919203,DESPESAS DE EXERCíCIOS ANTERIORES
001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,4182.09,33919301,INDENIZACOES E RESTITUICOES DIVERSAS
001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,336971056.6,33919312,RESSARCIMENTO DE GRATUIDADE DE TRANSPORTE
001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,9164248.0,44204211,TRANSFERENCIAS
001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,629056282.74,44405101,TRANSFERENCIAS A MUNICIPIOS-OBRAS
001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,120842835.59,44405201,TRANSF.A MUNICIPIOS-EQUIP.MATER.PERMANENTE
001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,38458625.63,44409201,OUTRAS DESPESAS DE EXERCICIOS ANTERIORES
001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,117332486.55,44504201,AUXILIOS PARA DESPESAS DE CAPITAL
001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,224332489.88,44504202,AUXILIO A APM-PDDE PAULISTA-LEI 17.149/2019
001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,213291.71,44704201,AUXILIOS PARA DESPESAS DE CAPITAL
001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,220511429.07,44902001,AUXILIO FINAN.A PESQUISADORES-PESQ.INDIVIDUA
001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,2969928.83,44903501,"SERV. DE CONSULTORIA, ASSESSORIA E AUDITORIA"
001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,105000.0,44903611,OUTRAS REMUNERACOES DE SERVICOS PESSOAIS
001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,21000.0,44903612,ENCARGOS SOCIAIS E OBRIGACOES FISCAIS
001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,649.78,44903921,SERVICOS DE COMUNICACAO DE DADOS
001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,46633.2,44903999,OUTROS SERVICOS DE TERCEIROS
001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,1550493.38,44904062,AQUISIçãO DE SOFTWARE
001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,13100.0,44904064,COMUNICAçãO DE DADOS
001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,156612387.46,44904201,AUXILIOS PARA DESPESAS DE CAPITAL
001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,26179216.35,44905110,ESTUDOS E PROJETOS
001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,10906649.19,44905111,GERENCIAMENTO DE OBRAS
001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,1387679.76,44905112,INSTALACOES
001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,498131742.61,44905130,EXECUCAO DE OBRAS E INSTALACOES
001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,32129138.1,44905131,DESAPROPRIACOES
001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,259201847.0,44905210,VEICULOS DIVERSOS
001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,61399985.05,44905211,TRENS
001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,33397744.1,44905220,EQUIPAMENTOS DE TECNOLOGIA DA INFORMACãO
001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,166523.7,44905231,MAQUINAS E MOTORES
001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,155044604.09,44905232,MOBILIARIO EM GERAL
001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,76356831.46,44905233,"MATERIAL EDUCATIVO,CULTURAL E RECREATIVO"
001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,51836804.84,44905234,OUTROS EQUIPAMENTOS E MATERIAL PERMANENTE
001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,117267568.12,44905235,"EQUIP.E MOBIL.MED.-HOSPITALAR,ODONTOLOGICO"
001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,321330.0,44905236,ARMAMENTOS
001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,245400.0,44905241,EQUIPAMENTOS PARA DATA CENTER
001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,1046718.3,44905242,AQUISICAO DE SOFTWARE PRONTO
001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,762000000.0,44909101,SENTENCAS JUDICIAIS
001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,316000.0,44909105,OBRIGACOES DE PEQUENO VALOR
001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,2427665.78,44909201,OUTRAS DESPESAS DE EXERCICIOS ANTERIORES
001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,656264.86,44909205,OBRAS E INSTALACOES
001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,250020054.6,44909301,INDENIZACOES E RESTITUICOES DIVERSAS
001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,95000.0,44913999,OUTROS SERVICOS DE TERCEIROS
001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,6999.72,44914065,SERVICOS DE TI - PESSOA JURIDICA
001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,310315.0,44915237,EQUIPAMENTOS E MATERIAL PERMANENTE
001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,1185849142.68,45906510,SUBSCRICAO DE ACOES-INVESTIMENTOS
001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,196542192.36,45916510,SUBSCRICAO DE ACOES-INVESTIMENTOS
001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,5507496718.32,46907110,AMORTIZ.DA DIVIDA INTERNA CONTRATADA
001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,1833495387.04,46907111,PRINCIPAL DA DIVIDA POR CONTRATO EXTERNA
001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,4420360.82,46917110,AMORTIZ.DA DIVIDA INTERNA CONTRATADA
001 - TESOURO-DOT.INICIAL E CRED.SUPLEMENTAR,24264537.35,46917111,AMORTIZ.DA DIVIDA EXTERNA CONTRATADA
002 - RECURSOS VINCULADOS ESTADUAIS,1644340898.12,31900111,INATIVOS-RPPS
